seqnames	start	end	width	strand	Conc	Conc_fs	Conc_control	Fold	p.value	FDR
chr8	133375448	133375848	401	*	3.89853137187282	4.00869423425252	3.84012595631199	0.148841283331933	0.5654551635986	0.677036078670727
chr5	150656495	150656895	401	*	3.45003897461621	3.27751894105339	3.52913273680474	-0.158624104405494	0.565662347835483	0.677200417411153
chr3	11155330	11155730	401	*	2.18583934673088	1.8825973854575	2.3164874551811	-0.175717731553777	0.56580064696016	0.677282257745636
chr7	25951051	25951451	401	*	3.69850376570902	3.55326446601441	3.76598458922851	-0.150901752228731	0.566115678426349	0.677517915041095
chr11	10931203	10931603	401	*	5.39108432063209	5.46643832236183	5.35187806529755	0.118347589400943	0.566137439953794	0.677517915041095
chr8	109648601	109649001	401	*	4.3918364961724	4.28043119126145	4.44447084571719	-0.135958665073914	0.566468726187609	0.677830612183468
chr15	67968077	67968477	401	*	2.76003194699352	2.59578884075038	2.83563537118037	-0.167500885207992	0.566777127099294	0.678048568905682
chr9	15370416	15370816	401	*	2.61867701432338	2.42451785855892	2.70676283782473	-0.171067890453229	0.566839729809384	0.678048568905682
chr20	9442933	9443333	401	*	2.27008155241374	2.50684882903711	2.13532789369454	0.17331135529677	0.566860926668774	0.678048568905682
chr20	59678223	59678623	401	*	3.0475410247488	3.17844755056428	2.97734601529567	0.164509776806002	0.566980570742653	0.678107922325781
chr8	30743922	30744322	401	*	4.13584837982857	4.25470364664796	4.07253499827921	0.140947637109835	0.567330095789575	0.678379492728224
chr15	37015062	37015462	401	*	3.00355297262182	2.81401704954515	3.08973362351526	-0.163794373365278	0.567347739736254	0.678379492728224
chr5	76216739	76217139	401	*	2.86519191701358	2.66817687563106	2.95445031468782	-0.16648795339474	0.567464976761335	0.678435905550218
chr5	173866100	173866500	401	*	1.76850008469541	1.42373173353136	1.91422031332803	-0.176993055178779	0.567838421069879	0.678798576674572
chr3	154324312	154324712	401	*	5.19901388739399	5.09557138555282	5.24808051432845	-0.118073472867594	0.568125528157756	0.679057962809147
chr16	53091931	53092331	401	*	3.1863726226089	3.3298142475862	3.10892298877259	0.16051907633049	0.568357183477145	0.679233965285574
chr8	98170034	98170434	401	*	2.37635842729124	2.59417166781303	2.25373401994692	0.168523725089904	0.568535941743018	0.679233965285574
chr12	77925472	77925872	401	*	2.71540360028901	2.50954208249643	2.80827350852353	-0.169335027398922	0.568601890952063	0.679233965285574
chr1	32948109	32948509	401	*	1.14414387759868	1.42176041129999	0.982336833272406	0.177266121950001	0.568618123717446	0.679233965285574
chr1	52660279	52660679	401	*	3.86063802957023	4.00703507982477	3.78146339451249	0.145683976491221	0.56862888732002	0.679233965285574
chr11	94740262	94740662	401	*	3.71428564197323	3.55243191759501	3.78887616585332	-0.151491889772241	0.568693617362189	0.679233965285574
chr10	97701401	97701801	401	*	2.76401662935818	2.51046989409682	2.87582806416818	-0.170778955199721	0.568886615274105	0.679380685943326
chr5	126044076	126044476	401	*	4.21731797539332	4.30339527904484	4.17227353216493	0.140062271019906	0.569104783863674	0.679530621585506
chr18	49006744	49007144	401	*	4.85714204476797	4.94572088304962	4.81072599007246	0.129049019708085	0.569152506369273	0.679530621585506
chr14	54488809	54489209	401	*	4.94741215505119	4.8313032635089	5.00214059437551	-0.125768305815434	0.569264346360503	0.679580366143381
chr2	113225899	113226299	401	*	3.19338455215072	3.32970823832492	3.12006659381765	0.15978967840261	0.569574189202519	0.679866442528928
chr11	60775465	60775865	401	*	4.7645734635946	4.8477063115253	4.72113878056761	0.125469586021418	0.569901644145826	0.680173468315033
chr6	43477280	43477680	401	*	4.87852931290428	4.7607028932689	4.93401996018152	-0.129032382054101	0.570576028719089	0.680894425399342
chr15	88246736	88247136	401	*	2.91609354402586	2.74106362647974	2.99624010205395	-0.164367168548998	0.571028812224266	0.681350790731862
chr9	137545747	137546147	401	*	3.77918419326175	3.63405461717858	3.84661767347311	-0.150009731744653	0.572018139293515	0.682420718966191
chr18	11689393	11689793	401	*	4.12747038577499	3.97692229146331	4.19723569312202	-0.141937346320481	0.572194714352957	0.682420718966191
chr17	68101467	68101867	401	*	4.08063208882711	3.946697609099	4.14320790976459	-0.141937322935813	0.572206743940605	0.682420718966191
chrX	71145714	71146114	401	*	3.96127878622789	3.7820200228232	4.04319330901838	-0.15256118405617	0.572207376910932	0.682420718966191
chr5	139710565	139710965	401	*	4.31323983456171	4.42224106611551	4.25548681187815	0.138272597421143	0.572284254363522	0.682428360947709
chr3	35639359	35639759	401	*	3.69306655853975	3.55020059395939	3.75952218936978	-0.149371912052609	0.572643873352045	0.68277311863349
chr6	69422580	69422980	401	*	2.98796893927676	2.81619419819055	3.0667495800633	-0.16117963320745	0.572803697144851	0.682879601520465
chr3	44761460	44761860	401	*	4.51941412648708	4.39949310582842	4.57583254904574	-0.134774341281245	0.573110478677374	0.683161235291936
chr18	7567061	7567461	401	*	4.35328416198402	4.20504328743266	4.42205810212368	-0.137795466714104	0.574111897350347	0.684270721715785
chr10	52063204	52063604	401	*	0.916095047348446	1.22608328293923	0.73191834367697	0.174231746425559	0.574700083186758	0.684887472997854
chr4	72569077	72569477	401	*	4.07698077203881	3.91255034179038	4.15266350519526	-0.147278236560857	0.574975235159191	0.685131066479833
chr3	128075546	128075946	401	*	4.52878246873536	4.42176041129999	4.5794564390897	-0.13557220182286	0.575555768368844	0.685738442530006
chr7	127585362	127585762	401	*	6.2655864236057	6.34778212448594	6.22266302241622	0.104123635488839	0.575663583401142	0.685782524499527
chr3	196503602	196504002	401	*	4.45960174328001	4.3295116532089	4.52049692840879	-0.13334159283693	0.576274929356392	0.686426373417873
chr5	116085106	116085506	401	*	5.59723875581941	5.67135862200809	5.55870012565759	0.107866969995326	0.576405998551016	0.686498055585787
chr20	32652846	32653246	401	*	2.72729961544534	2.50787207410412	2.82564762881838	-0.16560077980026	0.576519915174778	0.686549293968588
chr9	113056653	113057053	401	*	5.19182194828239	5.09540901244349	5.2377151758093	-0.114078976348933	0.576702762219214	0.686615179244286
chr9	89217998	89218398	401	*	2.9523382544059	2.74394377326592	3.04623650045756	-0.163598369474175	0.576717045432985	0.686615179244286
chr5	178940955	178941355	401	*	3.56788392196025	3.06832407718784	3.76491732456806	-0.169170411346262	0.576831756707412	0.686667330295585
chr3	192727418	192727818	401	*	4.47022027165654	4.35246377912096	4.52567991212458	-0.129536476328306	0.577736004131809	0.687659226156888
chr8	41828325	41828725	401	*	3.97577767539316	3.8135843854478	4.05051229265744	-0.146296177061202	0.577867077430915	0.687730708841217
chr1	91885997	91886397	401	*	4.32886168501049	4.20359535575631	4.38763895544859	-0.133578977027733	0.577998969506227	0.687803148279467
chr2	163324615	163325015	401	*	3.80868570290613	3.66815591454817	3.87412983012094	-0.146022216195996	0.578173795878467	0.687926654292551
chr13	25468716	25469116	401	*	3.37630394634812	3.22774826189002	3.44521328773459	-0.155121589823648	0.578300268892092	0.687992604907987
chr13	110455906	110456306	401	*	2.9047228499021	3.06772564993712	2.81575087979073	0.158270043457993	0.578451898917345	0.688024907714475
chr22	24592982	24593382	401	*	2.99492135280946	2.7441028726475	3.10567245650496	-0.163421785855951	0.578469516585218	0.688024907714475
chr3	87227123	87227523	401	*	5.02085664599299	5.10934866089561	4.97448825897114	0.121964188567528	0.579006451358778	0.688578960451727
chr19	47028181	47028581	401	*	3.25980426778564	3.42419932065886	3.17000268664929	0.151692153971287	0.579265331200951	0.688756530304819
chr10	113854910	113855310	401	*	3.10829212639587	3.23059466740501	3.04301945856391	0.157721051877401	0.579298011083514	0.688756530304819
chr17	36601341	36601741	401	*	4.10116063364822	3.94541245714679	4.17315202583713	-0.143377049055919	0.579899725622309	0.689387299647242
chr14	76812630	76813030	401	*	4.86037890658321	4.76246623213474	4.90695105511817	-0.121012515890553	0.580519303806611	0.690039147914965
chr1	192080645	192081045	401	*	2.32971863782892	2.51056341980528	2.23001747066741	0.167111549230123	0.580618787973905	0.690041972806042
chr20	50115795	50116195	401	*	3.89122195552352	3.74526577940533	3.95901196853774	-0.140718711955092	0.58066419211033	0.690041972806042
chr20	10172153	10172553	401	*	3.50594158109142	3.63281996185932	3.43805682052914	0.149027137290056	0.580753109124297	0.690062958130024
chr19	42401806	42402206	401	*	4.58423962601849	4.67167492968688	4.53845103743683	0.133786703272966	0.580840219747706	0.690081792177252
chr1	154627650	154628050	401	*	4.33941294280507	4.4453882961951	4.28335546341702	0.135460389403772	0.581127671894344	0.690333993626544
chr2	165055062	165055462	401	*	3.30581022131838	3.42358273926483	3.24311071570816	0.155710020557214	0.58119506919013	0.690333993626544
chr16	22763662	22764062	401	*	3.73372801700856	3.91447783732716	3.63408451959649	0.165124620465528	0.581457238933123	0.690560694362076
chrX	125204038	125204438	401	*	3.34835650860522	3.17555525591072	3.42756836034332	-0.151840224884307	0.581626311805253	0.690657287355751
chr1	239858066	239858466	401	*	3.26261779504961	3.37779133017662	3.20138886862665	0.153764995871812	0.581681209796934	0.690657287355751
chr10	26697524	26697924	401	*	3.85311692042695	3.7086210988553	3.92027684871131	-0.140835362744448	0.581813953612253	0.690730210467214
chr5	103120051	103120451	401	*	6.3236799854085	6.25001999469934	6.35914603313986	-0.0959811213312015	0.582010942299824	0.690757905793113
chr19	16185134	16185534	401	*	4.28896263824703	4.14935898456833	4.35400512294434	-0.13676478939766	0.582039047708236	0.690757905793113
chr1	6276394	6276794	401	*	4.73146747687813	4.83229510370163	4.67828180492882	0.128989840486715	0.582051271300269	0.690757905793113
chr7	28409083	28409483	401	*	5.8778235168705	5.95355462724875	5.83841308301015	0.108335886569549	0.582240051351403	0.690897274511333
chr19	18831636	18832036	401	*	3.58586479620411	3.37522126237045	3.68067399293837	-0.151648166790565	0.582378268170701	0.690976617123875
chr5	114055297	114055697	401	*	4.22110218767422	4.09455137691302	4.28044441701851	-0.132591757912868	0.583448741551096	0.692161902876493
chrX	1205922	1206322	401	*	3.22005348793083	3.006789217293	3.31592166811963	-0.155138448223296	0.583599396669759	0.692255825251096
chr12	123269375	123269775	401	*	4.36042815677771	4.46863544024882	4.30312055808088	0.139142856462871	0.584122625068929	0.692791610675752
chr5	123807191	123807591	401	*	4.02417070192019	4.12470873504772	3.97114611452426	0.140410912454956	0.584380758370255	0.692868634440948
chr5	134648465	134648865	401	*	6.04211056039033	5.95347794448071	6.08446517447512	-0.100729458451061	0.584438557959499	0.692868634440948
chr7	1669873	1670273	401	*	4.10915051883829	3.97814587462066	4.17044609949409	-0.139074218704529	0.584502598407715	0.692868634440948
chr12	57935914	57936314	401	*	3.58930028025306	3.4198361890642	3.66710868071762	-0.149825519356558	0.58450270605229	0.692868634440948
chr2	119158583	119158983	401	*	4.44689935579537	4.32805300254752	4.50284201170685	-0.129419604346218	0.584545306008111	0.692868634440948
chr11	112025173	112025573	401	*	4.80047596419011	4.66999413165679	4.86154270044506	-0.131304992118963	0.584745990028293	0.693021682466526
chr3	3179517	3179917	401	*	3.93291132005761	4.0671110772898	3.86081999326388	0.137256170754207	0.585568189820942	0.693911202915566
chr12	109291460	109291860	401	*	4.32845170060908	4.39969300750017	4.29146685817733	0.131382916700835	0.586160375868681	0.69452796768779
chr8	10991902	10992302	401	*	3.29605797277417	3.064034280888	3.39942822312781	-0.15522236712928	0.586285609953816	0.694591368582426
chr17	10198735	10199135	401	*	3.83685646988962	3.6721610226175	3.91265138054144	-0.143781336776587	0.586495997022813	0.694694008123987
chr3	142828661	142829061	401	*	2.5897345280296	2.4180091195244	2.66849443450062	-0.163377491625144	0.586515717722193	0.694694008123987
chr6	6546949	6547349	401	*	3.64763852537133	3.50917156882798	3.71218754602121	-0.14281085258106	0.586962248302158	0.695137876061892
chr1	151311540	151311940	401	*	3.94556006882725	3.77975184506672	4.02182568013737	-0.142701501877053	0.587226779516303	0.695366120425027
chr1	149928076	149928476	401	*	4.4663652456763	4.35255508609994	4.52007149632873	-0.133749255696543	0.587476969585629	0.695476373975098
chr15	82709712	82710112	401	*	4.41363836074355	4.30576185883003	4.46469515266367	-0.129425329528456	0.587497537121413	0.695476373975098
chr5	54517244	54517921	678	*	5.55783508688354	5.45661377231937	5.60590141380265	-0.107654989339774	0.58761075601029	0.695476373975098
chr15	40238921	40239321	401	*	5.02478568016781	4.93145797196755	5.06927901761131	-0.114343837588303	0.587612558004719	0.695476373975098
chrX	103356292	103356692	401	*	4.38139399793719	4.25605937035471	4.44020132655177	-0.133602421196223	0.587745641262975	0.695476373975098
chrX	102745802	102746202	401	*	4.15964560878977	4.03754668598616	4.21702664550329	-0.132190033148199	0.587750789406465	0.695476373975098
chr3	10115382	10115782	401	*	5.52261205804675	5.42213023945694	5.5703448608283	-0.108105983428042	0.588074101969553	0.695773928341253
chr8	92103202	92103602	401	*	4.49212724947017	4.35321364627844	4.55687023529601	-0.130128443255997	0.588154829420012	0.695784432946908
chr10	99535171	99535571	401	*	3.01825797546168	2.81758081267399	3.10901519199192	-0.155674765760573	0.58852294434496	0.696068397979165
chr4	145936709	145937109	401	*	4.79932781240771	4.67133160909902	4.85930490960774	-0.12448240016111	0.588538624809314	0.696068397979165
chr3	15427255	15427655	401	*	3.66943654849096	3.50917156882798	3.74335225223871	-0.141582495332413	0.589261086931985	0.696837753797697
chr1	148951893	148952293	401	*	3.67587917533414	3.77982944680668	3.62095335142715	0.140444853727286	0.589675713385201	0.697242931431292
chr2	133361951	133362351	401	*	2.7265417580911	2.94772548117697	2.60177952070586	0.158654710244256	0.590196551308182	0.697690969826153
chr17	34613164	34613564	401	*	3.82170324700281	3.91258573105075	3.77402082238353	0.14456967546766	0.590198722099943	0.697690969826153
chr9	82961454	82961854	401	*	2.88291095683702	3.00797117816221	2.81606564106001	0.155326486854242	0.590403669726837	0.697848057809678
chr14	24195317	24195717	401	*	5.32079186745215	5.38752811882795	5.28622920795984	0.112219123021051	0.590932333009409	0.698387687681611
chr7	28854191	28854591	401	*	3.25547341548951	3.37725716768694	3.19049607512079	0.148009338425643	0.591200267515104	0.698619083662753
chrX	134915006	134915406	401	*	4.67856796495364	4.76321544947312	4.63430585128143	0.122727029632193	0.591561984916646	0.698831548975228
chr6	39229290	39229690	401	*	3.18476331406133	3.32778984687917	3.10755551043531	0.147459538612454	0.591563381517369	0.698831548975228
chr6	57222136	57222536	401	*	4.01628353687428	3.88247392101426	4.07880487264446	-0.136540434675353	0.591596554987496	0.698831548975228
chr10	11757904	11758304	401	*	2.50751372991145	2.32928853054517	2.58899682610828	-0.159754627478591	0.591703534433585	0.698872670747022
chr15	43185610	43186010	401	*	2.81979997713178	2.94577276005945	2.75243320572031	0.15688001799216	0.591877061842341	0.698992374009907
chr8	10279573	10279973	401	*	3.08887583172459	3.23045272005143	3.01251171923354	0.149532309592465	0.592060677540671	0.69912396065161
chr10	17139536	17139936	401	*	3.00077957792188	2.81251321629598	3.08643554841149	-0.153468893129076	0.592727778234247	0.699774412116361
chr15	26146248	26146648	401	*	3.17175491253622	3.0053740151089	3.24826256159703	-0.149655347088185	0.592756041159698	0.699774412116361
chr11	112658513	112658913	401	*	2.98817138930045	3.12386070463733	2.91522009724422	0.153382066452645	0.592893964109805	0.699851919604992
chr3	119638789	119639189	401	*	2.92147819579116	2.74414264475159	3.00258958712606	-0.154936516923387	0.593153663601957	0.70007313568816
chr2	131682242	131682642	401	*	3.99422444309863	3.84796232836813	4.06214634080323	-0.139252708646417	0.593485682225337	0.700271211376578
chr4	175906324	175906724	401	*	2.83666351406248	3.00994079664315	2.74153899567349	0.156216434939394	0.593491604179869	0.700271211376578
chr10	15238553	15238953	401	*	3.28727222924607	3.12258645211709	3.36306304719548	-0.148834434433458	0.59353842451249	0.700271211376578
chr19	29525192	29525592	401	*	3.91699044204204	4.03722482178137	3.85289411145834	0.133685249645213	0.593817749700008	0.700515420647445
chr8	60678375	60678775	401	*	4.66048875382245	4.53314457897104	4.72017957024652	-0.128878541709316	0.593970759071215	0.700610576229676
chr15	70853961	70854361	401	*	3.78287996418624	3.63241533752343	3.85260944661586	-0.142797759239781	0.594220881202439	0.700820242791915
chr2	150487504	150487904	401	*	4.17542056828076	4.03682171581888	4.2400268763142	-0.134637410070132	0.59438144699819	0.700924248992995
chr1	226002016	226002416	401	*	4.47983911390545	4.59349301967262	4.41946811829844	0.125981733337371	0.594471996259517	0.700945672930374
chrX	23907683	23908083	401	*	5.1177599989594	5.00669804675854	5.17024109713099	-0.117900090058606	0.594757307714261	0.70119670902178
chr12	99238124	99238524	401	*	2.82970602189442	3.00866112574526	2.73115130078575	0.152886067009679	0.594940375448425	0.701288826691495
chr4	183987859	183988259	401	*	4.61921413695528	4.70899471957848	4.57213784524695	0.12573715496793	0.595052429044206	0.701288826691495
chr1	111346395	111346795	401	*	4.98102869888015	4.88283222518095	5.02772920600808	-0.116344927176592	0.595052694023545	0.701288826691495
chr8	141386758	141387158	401	*	3.60996419245599	3.50912476159503	3.65785831488496	-0.141428202555825	0.595498427913635	0.70172873885564
chr11	7251727	7252127	401	*	4.13759086099535	4.00764264682679	4.19842389956992	-0.138280287355265	0.59602408598828	0.702262714285255
chr4	75990800	75991200	401	*	4.50706588089722	4.59296680322789	4.46211801008345	0.122251303985182	0.59665461165303	0.702894917094774
chrX	70433768	70434168	401	*	3.68007503974725	3.55110263074057	3.74048040369289	-0.138504065617652	0.596705815100799	0.702894917094774
chr5	12016199	12016599	401	*	2.84204915822173	2.66892430642278	2.92139685527294	-0.154538494480865	0.596811218140597	0.702933572910915
chr9	92877942	92878342	401	*	4.41928902858535	4.30592129143409	4.47279827484199	-0.127899745487106	0.597499980332699	0.703659225287834
chr17	15651667	15652067	401	*	3.4928412748596	3.33078565898151	3.56751747646832	-0.143251338878538	0.598121985662703	0.704306093039594
chr5	67003979	67004379	401	*	3.70944634111102	3.55283689914771	3.78180532495063	-0.143043880352433	0.598292682088479	0.704402780016719
chr6	37565785	37566185	401	*	3.96076990243646	4.06638491091686	3.9049139720105	0.134950391420068	0.598349573359927	0.704402780016719
chr9	84937066	84937466	401	*	2.70213313060391	2.50875414072075	2.78989806240596	-0.156823444560129	0.598443716209693	0.704427974690005
chr16	19879291	19879691	401	*	3.64944245417877	3.46763214862669	3.73242015926053	-0.143520525793356	0.598738832967775	0.704612873901459
chr17	74972302	74972702	401	*	4.25477040333375	4.15166468327505	4.30368550597346	-0.127212489221917	0.598766035846679	0.704612873901459
chr15	88467324	88467724	401	*	4.9709485545041	4.86515827604321	5.02107006577108	-0.1157882445644	0.598827729053403	0.704612873901459
chrX	101617713	101618113	401	*	4.58317249939812	4.67061681337146	4.53737896980363	0.122565219913364	0.598913296235429	0.704612873901459
chr3	161914733	161915133	401	*	2.20708126116613	2.00977538949844	2.29645888485371	-0.161303046214379	0.59896459912813	0.704612873901459
chr8	27490914	27491314	401	*	3.04588506125005	3.17967342762193	2.97403099570762	0.148794611163831	0.599161357862516	0.704758725803547
chr2	165068016	165068416	401	*	3.41653374282218	3.27866349350322	3.48082349706999	-0.143380013692827	0.599466638297385	0.705032174553301
chr10	96129915	96130315	401	*	4.67015764927453	4.55222938417952	4.72569345259863	-0.119310508054643	0.599828688342037	0.705372315471073
chr9	17578893	17579293	401	*	4.80451610021935	4.70900490764181	4.850000621068	-0.114117539435873	0.60043451567474	0.705999010416972
chr11	60785921	60786321	401	*	4.10352039681862	4.17757163562051	4.06501886590764	0.133570934867033	0.600674966746847	0.706195991013289
chr7	106568688	106569088	401	*	2.99358437495689	2.8163833560693	3.07463952898354	-0.150336506009026	0.600847807391974	0.70631344583441
chr20	50818414	50818814	401	*	3.50465625187766	3.67017032445151	3.41418694597116	0.143943441427411	0.601017920480616	0.706427666213653
chr6	44338489	44338889	401	*	3.07271712367768	2.88556926277097	3.15791030258521	-0.150172123931176	0.601716812747741	0.707163302748681
chr11	43516489	43516889	401	*	3.5394843643614	3.67137343878369	3.46872429488015	0.140129155851636	0.60214801728372	0.707584200870713
chr9	37800643	37801043	401	*	5.48753443261631	5.39971194360596	5.52951898885926	-0.105117275018505	0.602520433325463	0.707935922873548
chr15	27705070	27705470	401	*	2.85046494699328	2.6721610226175	2.93198091971771	-0.151965399419802	0.602814867090799	0.708195944790404
chr5	97183537	97183937	401	*	5.36215474409554	5.25505025476535	5.41286566118647	-0.10855832441571	0.603337613568419	0.708724096287793
chr22	21468101	21468804	704	*	4.33590381460603	4.20347965373676	4.39782014319699	-0.12937869336796	0.603845330178749	0.709234466640509
chr2	127415977	127416377	401	*	3.73129193677072	3.59309745766644	3.7957225863751	-0.137451415537108	0.604176904737291	0.709451973986163
chr10	132159241	132159641	401	*	5.07275459783982	4.91538027882087	5.14543977198956	-0.142855485273482	0.604177037325886	0.709451973986163
chr1	233904600	233905000	401	*	3.24960024692909	3.37781696447656	3.18094903998734	0.142896457721521	0.604302297900823	0.709513027748736
chr14	33714878	33715278	401	*	1.72247535634095	1.42570036579082	1.85072246540315	-0.160343405597605	0.604394096593247	0.709534783780944
chr13	50873636	50874036	401	*	2.32287775992027	2.12094865417337	2.41414613860747	-0.15669161613772	0.604472397255977	0.709540690306288
chr9	26821461	26821861	401	*	1.33692451811187	1.59246432145337	1.18989628366735	0.160588761436784	0.604732708415842	0.709760216737246
chr12	122835196	122835596	401	*	3.97293349899548	3.81625094815836	4.04532367158987	-0.132288734922987	0.605311475331341	0.710353408520202
chr11	117828611	117829011	401	*	3.33363982241745	3.17716171379289	3.40594277287624	-0.144764048780945	0.605564891969116	0.710562339251241
chr8	85107032	85107432	401	*	4.89140922411404	4.78057939840853	4.94378668550996	-0.116258537896297	0.605636260654662	0.710562339251241
chr3	80677743	80678143	401	*	2.5268725125604	2.67211921576223	2.4483699690526	0.153848603107289	0.605719400785699	0.710573794937458
chr16	381733	382133	401	*	3.49271999288424	3.33078565898151	3.56734472748874	-0.140654072091009	0.606075026637158	0.710821069046223
chr15	84587991	84588391	401	*	3.7084843197722	3.5914109454541	3.7636409404092	-0.13533520256225	0.606076989582266	0.710821069046223
chr7	5822908	5823308	401	*	5.13389115961836	5.21663871946336	5.09066674138845	0.109879558810526	0.606160016992418	0.71083235705432
chr1	53502583	53502983	401	*	4.70822245473704	4.79857170351747	4.66083344128738	0.123090169111167	0.606341589983127	0.710959190870154
chr7	55572200	55572600	401	*	4.86135378942629	4.74539327912714	4.91601631832699	-0.114912808008843	0.606654780741554	0.711240302264069
chr3	118641550	118641950	401	*	4.43576192291575	4.27999689800695	4.50776050907759	-0.125064013855993	0.606821193871536	0.711333599411581
chr8	123156762	123157162	401	*	3.63822638254381	3.74528564957143	3.5815621725511	0.134487595239504	0.606882338157486	0.711333599411581
chr10	45672628	45673028	401	*	4.91733441680671	4.83259283136481	4.95790887821043	-0.110421595244463	0.60702515401839	0.711333599411581
chr4	47032542	47032942	401	*	3.43213635347513	3.55112536338705	3.36874709475238	0.137151755136785	0.607028176945199	0.711333599411581
chr7	148772590	148772990	401	*	2.76499561205968	2.94762186563787	2.66421143401998	0.150507283962683	0.607144533655558	0.711383867382991
chr10	55601943	55602343	401	*	2.45131978505401	2.23256161427362	2.54939919112081	-0.155400607573715	0.607366388519243	0.711557719141102
chr21	36989799	36990199	401	*	5.09069350188541	4.99169157473798	5.13775810515914	-0.112139385619151	0.607674126068288	0.711832132193697
chr12	47819788	47820188	401	*	4.58181039756956	4.65144814079105	4.5456890588623	0.117571408782314	0.60804678359461	0.712182517214586
chr6	141986291	141986691	401	*	3.25739441776568	3.06580159027382	3.34442375624775	-0.144803691320135	0.608235342509795	0.712317215729212
chr14	91574121	91574521	401	*	3.77300994083463	3.8806448835425	3.7160232018494	0.132092068938059	0.608573574124825	0.712627145323434
chr1	19659717	19660117	401	*	3.44204510319268	3.27904328817141	3.51712262069703	-0.141995555849643	0.608674825446091	0.712659534472246
chr8	81280351	81280751	401	*	3.87475324481268	3.97890092998114	3.81971721114582	0.130599362849369	0.608794294104993	0.712688317512432
chrX	30653108	30653508	401	*	5.96435013934402	5.88175629434737	6.00393900333006	-0.0973610157750828	0.608846597560962	0.712688317512432
chr3	72329446	72329846	401	*	4.73166881112262	4.61164832531619	4.78813124211174	-0.116947175386802	0.609000286696687	0.712782061441953
chr7	38631241	38631641	401	*	4.06015380191993	3.94563441722099	4.11417567830183	-0.133463516471363	0.609235565543872	0.712971264861252
chr1	209884720	209885120	401	*	3.36592657811727	3.46868357971476	3.31166641865785	0.140052400018328	0.609374432610085	0.713047608191888
chr7	141533177	141533577	401	*	3.46978281072374	3.59272570951488	3.40414538075735	0.135688664459101	0.609647650464898	0.713281122037221
chr6	89977981	89978381	401	*	3.24323204035982	3.37476321450631	3.17267786817737	0.140475121175947	0.609758578998805	0.713324725661323
chr2	60581712	60582112	401	*	3.11745205842768	2.88413823070806	3.2213332497516	-0.14864853737163	0.60983932649858	0.713333015800489
chr5	106873555	106873955	401	*	3.90584337950855	4.00797117816221	3.85193387513686	0.13610517811922	0.609955773140623	0.713383056412294
chr7	44044524	44044924	401	*	4.12104932031637	4.00774204020939	4.17453163913155	-0.126551960522135	0.610136657745918	0.713508440238072
chr17	64412080	64412480	401	*	3.64375217875007	3.46679687446896	3.72470459963475	-0.138731366728734	0.610763032191706	0.714138262292875
chr8	100847361	100847761	401	*	4.54940193593262	4.42203183452302	4.60910413927257	-0.118586803935887	0.610822720629067	0.714138262292875
chr6	3053616	3054016	401	*	3.90037065764375	3.74514655266135	3.97213822065788	-0.133456953363843	0.611973499565239	0.715262501371529
chr20	31861590	31861990	401	*	4.02246210545488	3.81679312923802	4.11525374137635	-0.150113645929715	0.612004676352877	0.715262501371529
chr8	80893759	80894159	401	*	3.19584805182621	3.00987463606095	3.2805547452086	-0.143991432248342	0.612048301871974	0.715262501371529
chr9	37324242	37324642	401	*	3.03127377815807	3.17614007492645	2.95299330082519	0.142052909782571	0.612079755149304	0.715262501371529
chr17	19977681	19978081	401	*	4.23306780517343	4.09513878195846	4.29738310322496	-0.127488179011429	0.612455429873032	0.715569044267827
chr17	21376018	21376418	401	*	3.75158297352459	3.59226549473441	3.82509572140546	-0.134802795648115	0.612489860381662	0.715569044267827
chr7	143345343	143345743	401	*	2.33331039212019	2.12658383890957	2.42653177473714	-0.153553338967819	0.612818425473544	0.715866541892135
chr19	39031387	39031787	401	*	4.44765846193578	4.53089472779692	4.40416732545287	0.117946135310374	0.612994304795744	0.71598562871089
chr15	69090237	69090637	401	*	3.57960166569303	3.67143618103676	3.53139497031652	0.132957095152433	0.613150113261502	0.716081246602072
chr20	9067699	9068099	401	*	4.15770995851181	4.03691911919167	4.21451308484227	-0.124254895425389	0.613731498627693	0.716673801122704
chr3	59049906	59050306	401	*	4.10038065256281	3.94611568519912	4.17173827047435	-0.127365830224254	0.614005926151988	0.716852079833685
chr16	70065775	70066451	677	*	5.5844546382339	5.48694995387845	5.63084219405705	-0.102991508491884	0.614032218320985	0.716852079833685
chr1	121097499	121097899	401	*	2.21654336161778	2.00478209086674	2.31180454219261	-0.152750723831501	0.614335674900901	0.717000554817172
chr10	86711181	86711581	401	*	3.97209856233941	3.85129869628116	4.02890567926601	-0.128234112846573	0.61437582510137	0.717000554817172
chr3	168095805	168096205	401	*	5.40401930797157	5.2930105282184	5.45647666853977	-0.108679302363665	0.614381516302447	0.717000554817172
chr4	7694345	7694745	401	*	2.9172154100497	3.06526578697652	2.83707332839534	0.142039467441444	0.614800220858316	0.717302717093087
chr6	144216103	144216503	401	*	5.49253360066221	5.41091818400871	5.53167275383343	-0.0999852283351725	0.614892458799267	0.717302717093087
chr6	37432999	37433399	401	*	4.20613472398103	4.28048603857778	4.1674709551705	0.121413115685114	0.614959817853485	0.717302717093087
chr12	109900271	109900671	401	*	4.84636862352288	4.94539516069829	4.79418397955153	0.121613295558944	0.614961622453957	0.717302717093087
